transaction_id;user_id;transaction_date;transaction_hour;voucher_price;payment_method;age_group;city;seabank_user;shopeepay_balance;registered_payment_methods;avg_monthly_transaction;status;cancel_stage
15997;2334;14/03/2025;10;29995;debit_card;25-34;Jakarta;FALSE;52798;3;256924;completed;
15998;320;01/03/2025;11;29995;shopeepay;18-24;Bandung;TRUE;150004;1;67580;completed;
15999;512;19/01/2025;12;29995;shopeepay;25-34;Jakarta;FALSE;86130;2;1623656;cancelled;payment
16000;2273;16/02/2025;1;29995;shopeepay;25-34;Jakarta;TRUE;48634;2;1356212;completed;
16001;2554;05/03/2025;7;29995;debit_card;45+;Surabaya;FALSE;182177;1;1947357;cancelled;payment
16002;1723;30/01/2025;3;29995;shopeepay;25-34;Jakarta;TRUE;21725;1;189118;completed;
16003;1757;16/02/2025;8;29995;debit_card;45+;Jakarta;TRUE;63528;2;1247113;completed;
16004;1778;29/03/2025;1;29995;debit_card;25-34;Jakarta;FALSE;88771;3;1554895;completed;
16005;2790;02/02/2025;22;49995;shopeepay;45+;Jakarta;FALSE;32286;1;587942;completed;
16006;2516;23/03/2025;4;49995;shopeepay;45+;Bandung;TRUE;97803;3;1066646;completed;
16007;1540;21/01/2025;4;29995;seabank;25-34;Jakarta;FALSE;55309;3;248511;completed;
16008;938;04/03/2025;22;49995;seabank;45+;Jakarta;FALSE;170179;1;322196;completed;
16009;765;11/02/2025;3;29995;shopeepay;18-24;Medan;FALSE;186131;3;106625;completed;
16010;2211;02/03/2025;18;29995;shopeepay;35-44;Makassar;TRUE;184215;3;1532107;completed;
16011;653;12/02/2025;8;29995;debit_card;25-34;Bandung;TRUE;42460;1;1297883;cancelled;payment
16012;2949;09/03/2025;11;49995;seabank;25-34;Surabaya;TRUE;169470;1;1044670;cancelled;payment
16013;2856;26/01/2025;2;29995;seabank;25-34;Bandung;TRUE;16772;3;1179429;completed;
16014;2130;02/02/2025;4;29995;shopeepay;25-34;Bandung;TRUE;32400;1;1480888;completed;
16015;481;02/02/2025;1;29995;debit_card;25-34;Jakarta;FALSE;109963;1;1452923;completed;
16016;516;18/02/2025;22;29995;seabank;18-24;Makassar;TRUE;13733;1;1530929;completed;
16017;1664;25/03/2025;12;29995;debit_card;25-34;Bandung;FALSE;149333;2;728929;cancelled;payment
16018;187;10/02/2025;6;29995;seabank;35-44;Medan;FALSE;134913;1;1718966;cancelled;detail
16019;146;13/03/2025;20;29995;seabank;18-24;Medan;TRUE;156270;3;555410;completed;
16020;1006;05/02/2025;7;29995;shopeepay;25-34;Jakarta;FALSE;34722;2;568567;completed;
16021;152;13/03/2025;19;29995;shopeepay;18-24;Jakarta;FALSE;181142;3;876297;completed;
16022;1387;22/01/2025;10;49995;shopeepay;35-44;Makassar;TRUE;149787;1;1064279;completed;
16023;93;16/02/2025;11;29995;shopeepay;35-44;Medan;TRUE;193581;2;564004;cancelled;detail
16024;1850;24/03/2025;17;29995;debit_card;25-34;Jakarta;TRUE;190292;2;984836;completed;
16025;2588;20/01/2025;17;29995;shopeepay;25-34;Medan;FALSE;96190;2;236845;completed;
16026;2697;28/03/2025;15;29995;debit_card;25-34;Medan;FALSE;105669;2;1809133;completed;
16027;602;24/01/2025;19;29995;seabank;18-24;Surabaya;FALSE;73414;2;1481597;completed;
16028;49;12/02/2025;21;49995;shopeepay;25-34;Medan;FALSE;73839;3;249395;completed;
16029;1903;29/03/2025;5;49995;seabank;35-44;Jakarta;TRUE;9466;1;812129;cancelled;detail
16030;2589;14/03/2025;17;29995;debit_card;18-24;Makassar;FALSE;115795;3;458039;completed;
16031;2204;16/01/2025;16;29995;shopeepay;18-24;Surabaya;FALSE;182394;2;1209940;cancelled;payment
16032;775;27/01/2025;17;29995;seabank;35-44;Surabaya;FALSE;118192;1;1384976;completed;
16033;546;14/02/2025;23;29995;debit_card;25-34;Jakarta;TRUE;65592;3;934015;completed;
16034;1464;06/02/2025;20;29995;shopeepay;25-34;Jakarta;FALSE;172343;2;1743967;cancelled;payment
16035;1261;13/01/2025;2;29995;shopeepay;18-24;Jakarta;TRUE;15330;2;108204;cancelled;payment
16036;650;20/02/2025;8;29995;shopeepay;25-34;Makassar;FALSE;120454;2;1140346;completed;
16037;2024;02/01/2025;6;29995;seabank;18-24;Surabaya;FALSE;140594;2;177636;completed;
16038;1081;17/03/2025;23;29995;debit_card;35-44;Surabaya;TRUE;1408;1;1771537;completed;
16039;175;28/03/2025;21;29995;debit_card;25-34;Jakarta;FALSE;53871;3;1103414;completed;
16040;1238;28/02/2025;6;49995;seabank;25-34;Bandung;FALSE;146851;1;1251832;completed;
16041;2075;14/01/2025;18;29995;debit_card;35-44;Makassar;FALSE;173341;1;1408650;completed;
16042;1942;18/02/2025;0;29995;seabank;25-34;Medan;FALSE;169259;1;420371;completed;
16043;1143;30/01/2025;0;29995;shopeepay;25-34;Jakarta;FALSE;116475;2;971382;completed;
16044;147;09/01/2025;0;49995;shopeepay;25-34;Bandung;FALSE;54740;2;1707971;completed;
16045;868;20/03/2025;10;29995;debit_card;18-24;Surabaya;TRUE;37177;1;1889866;completed;
16046;2313;24/01/2025;22;49995;seabank;25-34;Makassar;TRUE;20758;1;281745;completed;
16047;2306;10/02/2025;17;29995;seabank;25-34;Medan;TRUE;179022;1;1299463;completed;
16048;1884;01/03/2025;12;49995;seabank;35-44;Jakarta;FALSE;14407;3;1972913;completed;
16049;2875;30/03/2025;21;29995;shopeepay;35-44;Medan;FALSE;163217;1;1872648;completed;
16050;743;01/02/2025;14;49995;shopeepay;35-44;Bandung;FALSE;15748;1;1691345;completed;
16051;1523;16/02/2025;16;29995;debit_card;25-34;Bandung;FALSE;181136;1;410868;completed;
16052;710;21/01/2025;9;29995;seabank;25-34;Makassar;FALSE;157711;2;792441;cancelled;payment
16053;1351;11/02/2025;7;49995;shopeepay;35-44;Bandung;TRUE;81638;1;957233;completed;
16054;1094;11/03/2025;20;29995;seabank;25-34;Makassar;TRUE;143011;2;1971306;completed;
16055;1953;30/03/2025;8;29995;shopeepay;25-34;Medan;FALSE;74796;2;977445;completed;
16056;1606;02/01/2025;18;29995;debit_card;25-34;Bandung;FALSE;145107;3;1281844;completed;
16057;1682;31/01/2025;17;29995;seabank;45+;Jakarta;FALSE;13189;1;1370162;completed;
16058;1855;25/02/2025;7;29995;debit_card;45+;Surabaya;FALSE;82516;3;1226303;completed;
16059;2267;30/01/2025;4;29995;shopeepay;25-34;Jakarta;FALSE;169469;3;1953843;completed;
16060;561;04/03/2025;13;29995;seabank;35-44;Jakarta;TRUE;90810;3;1808217;completed;
16061;892;15/01/2025;12;29995;shopeepay;35-44;Medan;FALSE;104512;2;1740000;completed;
16062;597;18/01/2025;0;29995;shopeepay;25-34;Jakarta;TRUE;26467;3;1815040;completed;
16063;2391;01/02/2025;10;29995;shopeepay;25-34;Jakarta;FALSE;107412;3;1018817;cancelled;browse
16064;2551;14/01/2025;11;29995;shopeepay;25-34;Jakarta;FALSE;24408;2;1981430;cancelled;payment
16065;450;03/03/2025;5;29995;debit_card;18-24;Jakarta;FALSE;10652;3;1364544;cancelled;browse
16066;2384;23/03/2025;11;29995;shopeepay;25-34;Jakarta;FALSE;97904;2;463437;completed;
16067;2052;21/02/2025;2;49995;shopeepay;25-34;Bandung;TRUE;24496;1;1936780;cancelled;payment
16068;1826;22/01/2025;7;49995;debit_card;25-34;Jakarta;FALSE;83749;3;527563;completed;
16069;2807;14/01/2025;21;29995;seabank;35-44;Jakarta;FALSE;74974;2;264221;completed;
16070;2565;19/03/2025;1;49995;shopeepay;25-34;Makassar;FALSE;198012;1;1131458;completed;
16071;1250;03/02/2025;5;49995;debit_card;25-34;Makassar;FALSE;135168;3;1560056;completed;
16072;1174;27/03/2025;2;29995;debit_card;18-24;Medan;FALSE;152873;1;278443;completed;
16073;2286;21/03/2025;6;29995;shopeepay;18-24;Surabaya;FALSE;108534;3;1176327;completed;
16074;1684;25/02/2025;15;29995;shopeepay;35-44;Jakarta;FALSE;4369;3;1879275;completed;
16075;2151;22/02/2025;16;29995;seabank;25-34;Jakarta;FALSE;58951;1;1125091;completed;
16076;1199;18/02/2025;11;49995;seabank;35-44;Medan;FALSE;84728;2;1497622;cancelled;payment
16077;1010;04/03/2025;14;49995;seabank;25-34;Jakarta;TRUE;71975;2;1779348;completed;
16078;1772;16/01/2025;13;29995;shopeepay;35-44;Medan;FALSE;191324;2;977028;completed;
16079;1708;21/03/2025;0;29995;debit_card;18-24;Jakarta;FALSE;123573;3;1130976;completed;
16080;2566;09/02/2025;11;29995;debit_card;18-24;Jakarta;FALSE;37869;3;1667781;completed;
16081;440;07/02/2025;19;29995;debit_card;18-24;Makassar;FALSE;3420;3;928606;cancelled;payment
16082;1309;18/01/2025;22;49995;debit_card;25-34;Bandung;FALSE;18240;2;997143;cancelled;payment
16083;2273;23/01/2025;19;29995;seabank;25-34;Jakarta;TRUE;48634;2;1356212;cancelled;payment
16084;2613;17/02/2025;13;49995;shopeepay;18-24;Bandung;FALSE;179969;1;903167;cancelled;payment
16085;2031;23/03/2025;15;29995;shopeepay;18-24;Jakarta;FALSE;43016;1;1495289;completed;
16086;1968;15/02/2025;14;29995;shopeepay;25-34;Surabaya;TRUE;176978;1;1886873;completed;
16087;246;22/01/2025;7;29995;debit_card;45+;Jakarta;FALSE;75992;1;1463099;completed;
16088;1543;23/02/2025;20;29995;debit_card;25-34;Jakarta;FALSE;116196;2;1404981;completed;
16089;1238;09/02/2025;0;49995;debit_card;25-34;Bandung;FALSE;146851;1;1251832;completed;
16090;2976;30/01/2025;12;29995;debit_card;18-24;Makassar;FALSE;190690;1;1566008;completed;
16091;1614;24/02/2025;2;49995;shopeepay;25-34;Jakarta;FALSE;185922;2;1735227;completed;
16092;1725;25/02/2025;23;49995;debit_card;25-34;Jakarta;FALSE;39950;2;1027060;cancelled;payment
16093;953;11/02/2025;11;49995;shopeepay;18-24;Makassar;FALSE;62508;2;1188407;cancelled;detail
16094;2867;11/02/2025;6;49995;seabank;25-34;Surabaya;FALSE;131007;2;1974598;completed;
16095;2264;03/03/2025;7;49995;debit_card;25-34;Jakarta;TRUE;107026;1;751477;completed;
16096;283;23/03/2025;16;29995;debit_card;25-34;Bandung;FALSE;17256;2;1602892;completed;
16097;2621;22/02/2025;17;29995;seabank;35-44;Jakarta;FALSE;109323;3;1039035;completed;
16098;2430;23/03/2025;9;29995;shopeepay;35-44;Surabaya;TRUE;158169;1;489378;completed;
16099;1941;22/02/2025;14;29995;debit_card;18-24;Jakarta;FALSE;92404;3;556313;completed;
16100;172;05/03/2025;22;29995;seabank;18-24;Jakarta;FALSE;134411;1;339400;completed;
16101;1245;01/01/2025;20;49995;seabank;35-44;Medan;TRUE;183775;3;609421;completed;
16102;1119;20/03/2025;20;29995;shopeepay;18-24;Jakarta;FALSE;199304;1;933250;completed;
16103;1883;10/03/2025;9;29995;shopeepay;25-34;Bandung;FALSE;87342;1;397238;completed;
16104;2092;27/01/2025;8;29995;shopeepay;45+;Jakarta;FALSE;46458;3;1308515;completed;
16105;2276;17/01/2025;0;29995;seabank;25-34;Jakarta;FALSE;85365;2;1447541;completed;
16106;2622;04/03/2025;20;29995;debit_card;35-44;Makassar;TRUE;199387;1;1532742;completed;
16107;2365;10/02/2025;22;29995;shopeepay;25-34;Medan;FALSE;190292;2;127347;cancelled;browse
16108;2779;27/02/2025;4;29995;debit_card;25-34;Bandung;FALSE;155437;1;571970;completed;
16109;601;26/02/2025;14;29995;shopeepay;18-24;Jakarta;FALSE;98112;3;931965;completed;
16110;2672;07/02/2025;13;29995;seabank;25-34;Jakarta;TRUE;73352;3;1760526;completed;
16111;2024;31/03/2025;10;29995;shopeepay;18-24;Surabaya;FALSE;140594;2;177636;completed;
16112;467;07/03/2025;22;29995;shopeepay;18-24;Medan;FALSE;49477;1;592834;cancelled;payment
16113;1739;14/02/2025;16;29995;shopeepay;25-34;Medan;FALSE;178982;1;1063281;cancelled;payment
16114;297;23/01/2025;20;29995;debit_card;35-44;Surabaya;FALSE;135102;3;496811;completed;
16115;2593;20/01/2025;13;29995;shopeepay;25-34;Jakarta;FALSE;75205;2;316579;completed;
16116;2537;05/02/2025;5;29995;debit_card;35-44;Jakarta;TRUE;134464;1;135591;completed;
16117;1020;11/02/2025;21;29995;shopeepay;18-24;Jakarta;FALSE;198684;2;1373659;completed;
16118;2263;22/01/2025;3;29995;seabank;35-44;Surabaya;FALSE;146246;3;73119;completed;
16119;1548;01/03/2025;12;29995;debit_card;25-34;Surabaya;TRUE;113187;1;258990;completed;
16120;1899;11/01/2025;20;29995;shopeepay;25-34;Jakarta;TRUE;102229;2;1012048;completed;
16121;661;28/01/2025;23;29995;seabank;25-34;Medan;FALSE;122694;3;1905278;completed;
16122;654;14/02/2025;21;29995;debit_card;35-44;Jakarta;TRUE;153868;2;472701;cancelled;browse
16123;802;22/01/2025;16;29995;debit_card;18-24;Makassar;TRUE;147326;2;275743;completed;
16124;341;22/03/2025;20;29995;seabank;25-34;Bandung;TRUE;121682;3;676816;completed;
16125;704;04/03/2025;11;29995;shopeepay;18-24;Bandung;TRUE;55476;2;1968919;completed;
16126;2455;31/01/2025;22;49995;seabank;25-34;Surabaya;FALSE;91685;2;1427958;completed;
16127;853;11/01/2025;11;29995;debit_card;18-24;Surabaya;FALSE;175911;3;1826528;completed;
16128;306;05/02/2025;23;29995;debit_card;45+;Medan;FALSE;72115;3;1710465;completed;
16129;1934;19/03/2025;3;29995;seabank;25-34;Medan;TRUE;171475;2;1752552;completed;
16130;1788;04/02/2025;1;29995;shopeepay;25-34;Makassar;FALSE;8660;2;428884;completed;
16131;874;23/01/2025;19;49995;seabank;25-34;Bandung;TRUE;158987;1;972043;completed;
16132;1582;29/01/2025;5;29995;shopeepay;25-34;Jakarta;FALSE;71303;1;1841770;completed;
16133;495;23/01/2025;5;29995;shopeepay;25-34;Surabaya;FALSE;159978;3;1298853;cancelled;payment
16134;2626;16/01/2025;21;29995;shopeepay;45+;Bandung;FALSE;180697;2;170270;completed;
16135;1686;25/03/2025;0;29995;shopeepay;35-44;Medan;FALSE;139122;2;1002573;cancelled;payment
16136;1606;30/03/2025;10;49995;debit_card;25-34;Bandung;FALSE;145107;3;1281844;cancelled;payment
16137;1538;19/01/2025;22;29995;shopeepay;25-34;Surabaya;FALSE;178043;3;774945;completed;
16138;2589;31/03/2025;22;29995;shopeepay;18-24;Makassar;FALSE;115795;3;458039;completed;
16139;2816;04/03/2025;20;29995;shopeepay;35-44;Jakarta;FALSE;25107;3;180538;cancelled;payment
16140;1636;19/02/2025;11;29995;shopeepay;18-24;Makassar;TRUE;190191;3;241755;completed;
16141;896;26/03/2025;3;29995;seabank;18-24;Bandung;FALSE;79509;3;1838809;completed;
16142;2503;14/03/2025;15;49995;debit_card;25-34;Jakarta;TRUE;143526;3;1957030;cancelled;detail
16143;1168;12/02/2025;18;49995;shopeepay;25-34;Jakarta;FALSE;13515;1;702160;cancelled;payment
16144;2347;19/01/2025;10;49995;seabank;25-34;Jakarta;FALSE;38533;3;118745;completed;
16145;2475;26/03/2025;10;29995;seabank;25-34;Jakarta;FALSE;153516;3;576251;completed;
16146;1862;18/01/2025;12;29995;debit_card;25-34;Bandung;TRUE;124714;2;482636;cancelled;detail
16147;2764;06/01/2025;12;29995;seabank;25-34;Jakarta;FALSE;94266;2;156379;completed;
16148;757;04/02/2025;7;29995;shopeepay;25-34;Jakarta;FALSE;69072;1;1933363;completed;
16149;31;14/01/2025;10;49995;debit_card;25-34;Jakarta;FALSE;4960;2;397694;cancelled;detail
16150;2380;05/03/2025;15;29995;seabank;35-44;Jakarta;FALSE;194187;1;1995486;completed;
16151;1994;09/01/2025;12;29995;seabank;18-24;Surabaya;TRUE;58013;1;1027602;cancelled;payment
16152;2100;04/02/2025;23;29995;debit_card;25-34;Jakarta;FALSE;110373;2;615156;completed;
16153;243;02/01/2025;2;29995;seabank;45+;Medan;FALSE;122537;2;849125;cancelled;detail
16154;2823;06/01/2025;10;29995;shopeepay;25-34;Surabaya;TRUE;16442;2;1998031;completed;
16155;686;25/01/2025;20;29995;seabank;25-34;Surabaya;TRUE;35183;3;1840087;completed;
16156;1636;14/03/2025;7;49995;debit_card;18-24;Makassar;TRUE;190191;3;241755;completed;
16157;1441;19/02/2025;9;29995;debit_card;45+;Bandung;FALSE;50897;3;1727086;completed;
16158;1499;07/01/2025;21;49995;seabank;25-34;Jakarta;TRUE;89025;2;274376;completed;
16159;1416;04/03/2025;17;29995;shopeepay;45+;Medan;FALSE;94315;2;712038;completed;
16160;1413;28/01/2025;16;29995;shopeepay;18-24;Surabaya;TRUE;81144;1;383777;completed;
16161;573;02/01/2025;6;29995;shopeepay;25-34;Bandung;TRUE;25009;1;136569;completed;
16162;1992;06/03/2025;17;29995;seabank;18-24;Surabaya;TRUE;105494;1;1298756;completed;
16163;2920;28/02/2025;9;49995;seabank;25-34;Surabaya;FALSE;142167;1;181930;completed;
16164;2748;24/01/2025;19;49995;shopeepay;18-24;Makassar;TRUE;147276;3;423200;completed;
16165;1432;03/03/2025;21;49995;shopeepay;25-34;Medan;FALSE;51553;2;1821853;completed;
16166;2567;12/03/2025;12;29995;shopeepay;18-24;Surabaya;FALSE;197977;1;656776;cancelled;payment
16167;1213;07/02/2025;6;29995;seabank;18-24;Medan;TRUE;21395;2;1902978;completed;
16168;2643;03/03/2025;22;29995;shopeepay;35-44;Jakarta;TRUE;181082;2;1145122;completed;
16169;2331;06/03/2025;6;29995;shopeepay;18-24;Jakarta;FALSE;40728;1;137513;completed;
16170;1660;20/02/2025;19;29995;debit_card;25-34;Surabaya;FALSE;147765;3;919891;completed;
16171;599;21/02/2025;10;29995;shopeepay;18-24;Medan;FALSE;168050;3;1924620;cancelled;browse
16172;2196;15/03/2025;9;29995;debit_card;25-34;Bandung;TRUE;44852;2;1647123;completed;
16173;70;04/03/2025;11;29995;shopeepay;45+;Surabaya;TRUE;176392;1;1278391;completed;
16174;1394;11/01/2025;12;49995;seabank;25-34;Jakarta;FALSE;169123;1;1830624;completed;
16175;1650;17/02/2025;11;29995;debit_card;35-44;Jakarta;FALSE;40108;3;1996690;completed;
16176;1539;23/02/2025;11;29995;seabank;18-24;Jakarta;FALSE;6928;1;615345;cancelled;payment
16177;2282;19/02/2025;5;29995;shopeepay;25-34;Medan;FALSE;119544;2;1105374;completed;
16178;2727;15/03/2025;2;29995;shopeepay;18-24;Jakarta;FALSE;164944;3;1981823;cancelled;payment
16179;2684;07/02/2025;7;29995;shopeepay;25-34;Jakarta;FALSE;129587;3;345906;completed;
16180;467;27/03/2025;16;29995;debit_card;18-24;Medan;FALSE;49477;1;592834;completed;
16181;557;29/03/2025;12;29995;seabank;18-24;Jakarta;FALSE;173620;2;164064;cancelled;detail
16182;894;08/01/2025;7;49995;seabank;25-34;Medan;FALSE;99599;2;1273399;completed;
16183;836;06/01/2025;4;29995;seabank;25-34;Jakarta;TRUE;145711;2;1244725;completed;
16184;1311;09/03/2025;23;49995;seabank;18-24;Jakarta;FALSE;104533;3;802345;cancelled;browse
16185;618;10/03/2025;3;29995;shopeepay;18-24;Bandung;FALSE;124766;1;1418051;completed;
16186;1318;06/01/2025;15;29995;debit_card;35-44;Jakarta;FALSE;164340;2;1487877;completed;
16187;1505;01/02/2025;17;29995;debit_card;25-34;Medan;FALSE;23466;1;99314;cancelled;browse
16188;134;07/02/2025;3;49995;seabank;25-34;Medan;TRUE;173036;1;220002;completed;
16189;8;26/02/2025;10;29995;seabank;35-44;Jakarta;TRUE;127521;3;1273475;completed;
16190;2076;25/03/2025;7;29995;debit_card;35-44;Medan;TRUE;79781;3;257977;completed;
16191;783;05/03/2025;0;49995;debit_card;18-24;Jakarta;FALSE;7140;3;788985;completed;
16192;1334;23/02/2025;12;29995;seabank;45+;Surabaya;FALSE;125076;2;1322964;cancelled;payment
16193;541;14/01/2025;20;29995;shopeepay;45+;Jakarta;TRUE;34986;1;1506729;completed;
16194;2675;05/03/2025;21;49995;seabank;35-44;Makassar;TRUE;169770;1;1841599;completed;
16195;1058;19/02/2025;3;29995;seabank;25-34;Jakarta;TRUE;31971;2;747133;cancelled;payment
16196;2055;16/02/2025;3;29995;debit_card;35-44;Medan;FALSE;4454;3;1827069;cancelled;payment
16197;2088;23/02/2025;3;49995;debit_card;25-34;Jakarta;FALSE;90179;2;1989342;cancelled;browse
16198;909;19/01/2025;12;49995;debit_card;18-24;Surabaya;FALSE;180394;2;988081;completed;
16199;2110;16/03/2025;18;49995;shopeepay;45+;Makassar;FALSE;20128;3;1085790;cancelled;payment
16200;1321;08/02/2025;15;29995;seabank;18-24;Surabaya;TRUE;42816;3;147812;completed;
16201;2427;06/03/2025;13;29995;shopeepay;18-24;Makassar;TRUE;120591;3;1473034;completed;
16202;322;24/03/2025;9;29995;debit_card;35-44;Jakarta;FALSE;90481;1;444039;completed;
16203;733;01/03/2025;4;29995;seabank;25-34;Medan;FALSE;149014;1;541135;completed;
16204;1419;02/02/2025;14;49995;shopeepay;25-34;Jakarta;TRUE;120846;3;1971948;cancelled;payment
16205;1381;01/02/2025;5;29995;seabank;18-24;Jakarta;FALSE;119894;2;1920305;completed;
16206;2887;05/02/2025;18;29995;debit_card;25-34;Surabaya;FALSE;56289;1;1188993;completed;
16207;2467;24/01/2025;13;29995;debit_card;25-34;Bandung;FALSE;44763;3;1011731;completed;
16208;1360;12/02/2025;10;29995;seabank;25-34;Jakarta;FALSE;184277;3;1554215;completed;
16209;2068;12/03/2025;2;49995;debit_card;18-24;Jakarta;TRUE;96129;3;788360;completed;
16210;2460;12/03/2025;1;29995;shopeepay;25-34;Makassar;TRUE;3549;3;971775;completed;
16211;1915;15/02/2025;5;29995;debit_card;25-34;Jakarta;TRUE;77701;3;427403;completed;
16212;549;16/02/2025;23;49995;debit_card;25-34;Jakarta;TRUE;39986;2;144449;completed;
16213;1283;10/03/2025;7;29995;debit_card;25-34;Jakarta;TRUE;165091;3;1792007;completed;
16214;605;14/01/2025;0;29995;seabank;18-24;Jakarta;FALSE;48115;3;895377;completed;
16215;1723;14/02/2025;13;29995;debit_card;25-34;Jakarta;TRUE;21725;1;189118;cancelled;payment
16216;2405;21/02/2025;15;49995;seabank;25-34;Jakarta;FALSE;9675;1;1741368;cancelled;payment
16217;2249;31/03/2025;16;29995;debit_card;25-34;Medan;FALSE;3052;2;725221;completed;
16218;2813;19/02/2025;7;49995;debit_card;25-34;Bandung;FALSE;68099;1;948590;completed;
16219;1582;06/03/2025;16;29995;seabank;25-34;Jakarta;FALSE;71303;1;1841770;completed;
16220;2279;18/03/2025;12;29995;shopeepay;25-34;Makassar;FALSE;25370;1;1487266;cancelled;detail
16221;2351;05/03/2025;18;29995;debit_card;25-34;Surabaya;FALSE;87242;3;994803;completed;
16222;2435;23/01/2025;8;29995;shopeepay;45+;Surabaya;FALSE;92643;2;896741;completed;
16223;715;25/03/2025;2;29995;debit_card;25-34;Makassar;FALSE;30104;1;1169525;completed;
16224;925;12/03/2025;17;49995;seabank;25-34;Makassar;FALSE;196844;1;691316;completed;
16225;58;11/03/2025;0;29995;debit_card;18-24;Jakarta;FALSE;7273;2;1971158;cancelled;detail
16226;434;28/02/2025;12;49995;debit_card;18-24;Medan;FALSE;81455;3;1364289;cancelled;detail
16227;2570;14/03/2025;12;29995;seabank;45+;Makassar;TRUE;125172;1;795231;completed;
